policy,n_seeds,source_fake_rate_cap,fake_detection_weight,real_clearance_weight,real_fpr_penalty,fake_miss_penalty,target_accuracy_mean,target_accuracy_std,target_roc_auc_mean,target_roc_auc_std,target_brier_score_mean,target_brier_score_std,target_expected_calibration_error_mean,target_expected_calibration_error_std,target_precision_mean,target_precision_std,target_recall_mean,target_recall_std,target_f1_mean,target_f1_std,target_predicted_positive_rate_mean,target_predicted_positive_rate_std,source_accuracy_mean,source_accuracy_std,source_predicted_positive_rate_mean,source_predicted_positive_rate_std,threshold_mean,threshold_std,threshold_source_utility_mean,threshold_source_utility_std
cap0p5_fd1p5_rc1_rfp0p5_fmp1,3,0.5,1.5,1.0,0.5,1.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.2947454844006567,0.12190498370606229
cap0p5_fd1p5_rc1_rfp0p5_fmp1p5,3,0.5,1.5,1.0,0.5,1.5,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.270935960591133,0.1355337390777718
cap0p5_fd1p5_rc1_rfp0p5_fmp2,3,0.5,1.5,1.0,0.5,2.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.247126436781609,0.14916429738362852
cap0p5_fd1p5_rc1_rfp0p5_fmp3,3,0.5,1.5,1.0,0.5,3.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.1995073891625614,0.17642915125801378
cap0p5_fd1p5_rc1_rfp0p5_fmp4,3,0.5,1.5,1.0,0.5,4.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.1518883415435135,0.20369732067798532
cap0p5_fd1p5_rc1_rfp0p5_fmp6,3,0.5,1.5,1.0,0.5,6.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.0566502463054186,0.25823940489632746
cap0p5_fd1p5_rc1_rfp0p5_fmp8,3,0.5,1.5,1.0,0.5,8.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,1.9614121510673233,0.31278581007361816
cap0p5_fd1p5_rc1_rfp1_fmp1,3,0.5,1.5,1.0,1.0,1.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.2660098522167487,0.1398301942562897
cap0p5_fd1p5_rc1_rfp1_fmp1p5,3,0.5,1.5,1.0,1.0,1.5,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.242200328407225,0.15345530970392127
cap0p5_fd1p5_rc1_rfp1_fmp2,3,0.5,1.5,1.0,1.0,2.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.218390804597701,0.16708262846994282
cap0p5_fd1p5_rc1_rfp1_fmp3,3,0.5,1.5,1.0,1.0,3.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.1707717569786533,0.1943420219231891
cap0p5_fd1p5_rc1_rfp1_fmp4,3,0.5,1.5,1.0,1.0,4.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.1231527093596054,0.22160580649445327
cap0p5_fd1p5_rc1_rfp1_fmp6,3,0.5,1.5,1.0,1.0,6.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.0279146141215105,0.27614134634290116
cap0p5_fd1p5_rc1_rfp1_fmp8,3,0.5,1.5,1.0,1.0,8.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,1.9326765188834152,0.330683132016836
cap0p5_fd1p5_rc1_rfp2_fmp1p5,3,0.5,1.5,1.0,2.0,1.5,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.184729064039409,0.18931199358618722
cap0p5_fd1p5_rc1_rfp2_fmp2,3,0.5,1.5,1.0,2.0,2.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.160919540229885,0.2029336406926462
cap0p5_fd1p5_rc1_rfp2_fmp3,3,0.5,1.5,1.0,2.0,3.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.113300492610837,0.23018296455588136
cap0p5_fd1p5_rc1_rfp2_fmp4,3,0.5,1.5,1.0,2.0,4.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.0656814449917893,0.257438200461376
cap0p5_fd1p5_rc1_rfp2_fmp6,3,0.5,1.5,1.0,2.0,6.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,1.9704433497536946,0.31196020986848966
cap0p5_fd1p5_rc1_rfp2_fmp8,3,0.5,1.5,1.0,2.0,8.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,1.875205254515599,0.3664918811897116
cap0p5_fd1p5_rc1_rfp4_fmp4,3,0.5,1.5,1.0,4.0,4.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,1.9507389162561575,0.3291411678898037
cap0p5_fd1p5_rc1_rfp4_fmp6,3,0.5,1.5,1.0,4.0,6.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,1.8555008210180624,0.3836382742598025
cap0p5_fd1p5_rc1_rfp4_fmp8,3,0.5,1.5,1.0,4.0,8.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,1.7602627257799668,0.4381496588000453
cap0p5_fd2_rc1_rfp0p5_fmp1,3,0.5,2.0,1.0,0.5,1.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.770935960591133,0.13553373907777186
cap0p5_fd2_rc1_rfp0p5_fmp1p5,3,0.5,2.0,1.0,0.5,1.5,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.7471264367816084,0.14916429738362852
cap0p5_fd2_rc1_rfp0p5_fmp2,3,0.5,2.0,1.0,0.5,2.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.7233169129720856,0.1627962057574607
cap0p5_fd2_rc1_rfp0p5_fmp3,3,0.5,2.0,1.0,0.5,3.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.675697865353038,0.19006291071049225
cap0p5_fd2_rc1_rfp0p5_fmp4,3,0.5,2.0,1.0,0.5,4.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.6280788177339898,0.2173322587297133
cap0p5_fd2_rc1_rfp0p5_fmp6,3,0.5,2.0,1.0,0.5,6.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.532840722495895,0.2718757026886984
cap0p5_fd2_rc1_rfp0p5_fmp8,3,0.5,2.0,1.0,0.5,8.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.4376026272577995,0.3264228326768351
cap0p5_fd2_rc1_rfp1_fmp1,3,0.5,2.0,1.0,1.0,1.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.742200328407225,0.15345530970392127
cap0p5_fd2_rc1_rfp1_fmp1p5,3,0.5,2.0,1.0,1.0,1.5,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.718390804597701,0.16708262846994257
cap0p5_fd2_rc1_rfp1_fmp2,3,0.5,2.0,1.0,1.0,2.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.6945812807881766,0.1807116521036957
cap0p5_fd2_rc1_rfp1_fmp3,3,0.5,2.0,1.0,1.0,3.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.6469622331691296,0.2079734732456599
cap0p5_fd2_rc1_rfp1_fmp4,3,0.5,2.0,1.0,1.0,4.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.5993431855500817,0.23523886834401872
cap0p5_fd2_rc1_rfp1_fmp6,3,0.5,2.0,1.0,1.0,6.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.504105090311987,0.2897763449729514
cap0p5_fd2_rc1_rfp1_fmp8,3,0.5,2.0,1.0,1.0,8.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.4088669950738915,0.3443192065284365
cap0p5_fd2_rc1_rfp2_fmp1,3,0.5,2.0,1.0,2.0,1.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.684729064039409,0.18931199358618733
cap0p5_fd2_rc1_rfp2_fmp1p5,3,0.5,2.0,1.0,2.0,1.5,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.660919540229885,0.2029336406926462
cap0p5_fd2_rc1_rfp2_fmp2,3,0.5,2.0,1.0,2.0,2.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.6371100164203614,0.2165574241246217
cap0p5_fd2_rc1_rfp2_fmp3,3,0.5,2.0,1.0,2.0,3.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.5894909688013135,0.24380996741212418
cap0p5_fd2_rc1_rfp2_fmp4,3,0.5,2.0,1.0,2.0,4.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.541871921182266,0.2710674781555436
cap0p5_fd2_rc1_rfp2_fmp6,3,0.5,2.0,1.0,2.0,6.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.4466338259441702,0.3255924115149213
cap0p5_fd2_rc1_rfp2_fmp8,3,0.5,2.0,1.0,2.0,8.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.3513957307060753,0.3801258214209851
cap0p5_fd2_rc1_rfp4_fmp3,3,0.5,2.0,1.0,4.0,3.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.474548440065681,0.31551998931031217
cap0p5_fd2_rc1_rfp4_fmp4,3,0.5,2.0,1.0,4.0,4.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.4269293924466337,0.34276373342999994
cap0p5_fd2_rc1_rfp4_fmp6,3,0.5,2.0,1.0,4.0,6.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.3316912972085384,0.3972650113842685
cap0p5_fd2_rc1_rfp4_fmp8,3,0.5,2.0,1.0,4.0,8.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,2.236453201970443,0.45177913025923927
cap0p5_fd3_rc1_rfp0p5_fmp1,3,0.5,3.0,1.0,0.5,1.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,3.7233169129720856,0.16279620575746065
cap0p5_fd3_rc1_rfp0p5_fmp1p5,3,0.5,3.0,1.0,0.5,1.5,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,3.699507389162561,0.17642915125801398
cap0p5_fd3_rc1_rfp0p5_fmp2,3,0.5,3.0,1.0,0.5,2.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,3.675697865353037,0.19006291071049244
cap0p5_fd3_rc1_rfp0p5_fmp3,3,0.5,3.0,1.0,0.5,3.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,3.6280788177339893,0.21733225872971348
cap0p5_fd3_rc1_rfp0p5_fmp4,3,0.5,3.0,1.0,0.5,4.0,0.6173333333333334,0.02259055849980992,0.7994946666666666,0.015224201960475062,0.3117628085448408,0.03178503035782809,0.3262967482194517,0.03328442675778275,0.936191374514688,0.01946786781562249,0.25133333333333335,0.0434664621672081,0.39521667926180415,0.05507449781797671,0.134,0.02095232683975696,0.9473684210526315,0.03162764276722795,0.49707602339181284,0.005064476045523048,0.5045469839256701,0.04342807793524714,3.580459770114942,0.244603365838389
