policy,seed,source_fake_rate_cap,fake_detection_weight,real_clearance_weight,real_fpr_penalty,fake_miss_penalty,threshold,threshold_source_utility,source_utility,source_accuracy,source_precision,source_recall,source_f1,source_roc_auc,source_brier_score,source_expected_calibration_error,source_predicted_positive_rate,target_utility,target_accuracy,target_precision,target_recall,target_f1,target_roc_auc,target_brier_score,target_expected_calibration_error,target_predicted_positive_rate,threshold_source_predicted_positive_rate
cap0p5_fd3_rc1_rfp0p5_fmp3,17,0.5,3.0,1.0,0.5,3.0,0.5415466189329279,3.866995073891625,3.866995073891625,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,-0.7579999999999998,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
cap0p5_fd3_rc1_rfp0p5_fmp4,17,0.5,3.0,1.0,0.5,4.0,0.5415466189329279,3.849137931034482,3.849137931034482,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,-1.546,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
cap0p5_fd3_rc1_rfp0p5_fmp6,17,0.5,3.0,1.0,0.5,6.0,0.5415466189329279,3.8134236453201966,3.8134236453201966,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,-3.122,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
cap0p5_fd3_rc1_rfp0p5_fmp8,17,0.5,3.0,1.0,0.5,8.0,0.5415466189329279,3.7777093596059106,3.7777093596059106,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,-4.698,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
cap0p5_fd3_rc1_rfp1_fmp1,17,0.5,3.0,1.0,1.0,1.0,0.5415466189329279,3.894088669950739,3.894088669950739,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,0.808,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
cap0p5_fd3_rc1_rfp1_fmp1p5,17,0.5,3.0,1.0,1.0,1.5,0.5415466189329279,3.8851600985221673,3.8851600985221673,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,0.41400000000000015,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
cap0p5_fd3_rc1_rfp1_fmp2,17,0.5,3.0,1.0,1.0,2.0,0.5415466189329279,3.876231527093596,3.876231527093596,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,0.020000000000000018,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
cap0p5_fd3_rc1_rfp1_fmp3,17,0.5,3.0,1.0,1.0,3.0,0.5415466189329279,3.858374384236453,3.858374384236453,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,-0.7679999999999998,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
cap0p5_fd3_rc1_rfp1_fmp4,17,0.5,3.0,1.0,1.0,4.0,0.5415466189329279,3.84051724137931,3.84051724137931,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,-1.556,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
cap0p5_fd3_rc1_rfp1_fmp6,17,0.5,3.0,1.0,1.0,6.0,0.5415466189329279,3.804802955665024,3.804802955665024,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,-3.1319999999999997,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
cap0p5_fd3_rc1_rfp1_fmp8,17,0.5,3.0,1.0,1.0,8.0,0.5415466189329279,3.7690886699507384,3.7690886699507384,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,-4.708,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
cap0p5_fd3_rc1_rfp2_fmp1,17,0.5,3.0,1.0,2.0,1.0,0.5415466189329279,3.8768472906403937,3.8768472906403937,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,0.788,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
cap0p5_fd3_rc1_rfp2_fmp1p5,17,0.5,3.0,1.0,2.0,1.5,0.5415466189329279,3.867918719211822,3.867918719211822,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,0.39400000000000013,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
cap0p5_fd3_rc1_rfp2_fmp2,17,0.5,3.0,1.0,2.0,2.0,0.5415466189329279,3.858990147783251,3.858990147783251,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,0.0,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
cap0p5_fd3_rc1_rfp2_fmp3,17,0.5,3.0,1.0,2.0,3.0,0.5415466189329279,3.8411330049261077,3.8411330049261077,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,-0.7879999999999998,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
cap0p5_fd3_rc1_rfp2_fmp4,17,0.5,3.0,1.0,2.0,4.0,0.5415466189329279,3.823275862068965,3.823275862068965,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,-1.576,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
cap0p5_fd3_rc1_rfp2_fmp6,17,0.5,3.0,1.0,2.0,6.0,0.5415466189329279,3.787561576354679,3.787561576354679,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,-3.1519999999999997,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
cap0p5_fd3_rc1_rfp2_fmp8,17,0.5,3.0,1.0,2.0,8.0,0.5415466189329279,3.7518472906403932,3.7518472906403932,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,-4.728,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
cap0p5_fd3_rc1_rfp4_fmp1,17,0.5,3.0,1.0,4.0,1.0,0.5415466189329279,3.842364532019704,3.842364532019704,0.9824561403508771,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9873768472906405,0.02835516784414356,0.046956171721982645,0.49122807017543857,0.748,0.596,0.9137931034482759,0.212,0.34415584415584416,0.781944,0.3362593471183187,0.3469317043002551,0.116,0.49122807017543857
